long,lat,group,order,region,subregion,state,longCent,latCent
-87.07239532470703,30.515731811523438,9,2263,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.078125,30.492813110351563,9,2264,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.08958435058594,30.487085342407227,9,2265,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.10677337646484,30.487085342407227,9,2266,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.12396240234375,30.492813110351563,9,2267,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.12396240234375,30.5100040435791,9,2268,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.11823272705078,30.538650512695313,9,2269,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.12969207763672,30.550111770629883,9,2270,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.146881103515625,30.561569213867188,9,2271,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.1697998046875,30.584487915039063,9,2272,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.1869888305664,30.59021759033203,9,2273,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.20417022705078,30.59021759033203,9,2274,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.19844818115234,30.567298889160156,9,2275,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.1869888305664,30.550111770629883,9,2276,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.17552947998047,30.515731811523438,9,2277,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.18125915527344,30.487085342407227,9,2278,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.19844818115234,30.458436965942383,9,2279,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.22136688232422,30.441247940063477,9,2280,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.261474609375,30.424060821533203,9,2281,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.29584503173828,30.401142120361328,9,2282,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.30731201171875,30.401142120361328,9,2283,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.31304168701172,30.383953094482422,9,2284,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.31877136230469,30.37249183654785,9,2285,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.33595275878906,30.37249183654785,9,2286,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.38179016113281,30.366762161254883,9,2287,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.39325714111328,30.361034393310547,9,2288,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.40471649169922,30.34384536743164,9,2289,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.41043853759766,30.338115692138672,9,2290,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.43909454345703,30.332386016845703,9,2291,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.49065399169922,30.315196990966797,9,2292,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.507843017578125,30.315196990966797,9,2293,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.5135726928711,30.3266544342041,9,2294,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.5135726928711,30.332386016845703,9,2295,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.46773529052734,30.355304718017578,9,2296,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.462005615234375,30.361034393310547,9,2297,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.462005615234375,30.389680862426758,9,2298,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.45054626464844,30.401142120361328,9,2299,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.43909454345703,30.4183292388916,9,2300,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.43909454345703,30.424060821533203,9,2301,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.4218978881836,30.429786682128906,9,2302,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.40471649169922,30.429786682128906,9,2303,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.39325714111328,30.446979522705078,9,2304,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.39898681640625,30.458436965942383,9,2305,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.44482421875,30.492813110351563,9,2306,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.462005615234375,30.5100040435791,9,2307,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.46773529052734,30.527193069458008,9,2308,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.462005615234375,30.54438018798828,9,2309,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.43335723876953,30.584487915039063,9,2310,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.41043853759766,30.618864059448242,9,2311,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.41043853759766,30.647512435913086,9,2312,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.4218978881836,30.676158905029297,9,2313,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.45054626464844,30.699077606201172,9,2314,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.462005615234375,30.710538864135742,9,2315,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.49065399169922,30.721996307373047,9,2316,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.5479507446289,30.773563385009766,9,2317,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.61096954345703,30.842317581176758,9,2318,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.63389587402344,30.859508514404297,9,2319,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.6396255493164,30.876697540283203,9,2320,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.63389587402344,30.899616241455078,9,2321,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.61096954345703,30.933992385864258,9,2322,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.6052474975586,30.956911087036133,9,2323,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.6052474975586,31.008474349975586,9,2324,florida,NA,Florida,-82.49180510491168,28.657430437263603
-87.18125915527344,31.008474349975586,9,2325,florida,NA,Florida,-82.49180510491168,28.657430437263603
-86.79737091064453,31.008474349975586,9,2326,florida,NA,Florida,-82.49180510491168,28.657430437263603
-86.70569610595703,31.008474349975586,9,2327,florida,NA,Florida,-82.49180510491168,28.657430437263603
-86.39057159423828,31.008474349975586,9,2328,florida,NA,Florida,-82.49180510491168,28.657430437263603
-86.20149993896484,31.008474349975586,9,2329,florida,NA,Florida,-82.49180510491168,28.657430437263603
-86.04679870605469,31.008474349975586,9,2330,florida,NA,Florida,-82.49180510491168,28.657430437263603
-85.5196762084961,31.008474349975586,9,2331,florida,NA,Florida,-82.49180510491168,28.657430437263603
-85.49676513671875,31.008474349975586,9,2332,florida,NA,Florida,-82.49180510491168,28.657430437263603
-85.0154800415039,30.99701690673828,9,2333,florida,NA,Florida,-82.49180510491168,28.657430437263603
-80.89018249511719,32.039798736572266,10,2335,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.8500747680664,32.028343200683594,10,2336,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.84434509277344,32.01688003540039,10,2337,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.8500747680664,31.993961334228516,10,2338,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.88445281982422,31.971046447753906,10,2339,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.93029022216797,31.959585189819336,10,2340,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.95320892333984,31.953855514526367,10,2341,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.96466827392578,31.942398071289063,10,2342,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.95893859863281,31.925209045410156,10,2343,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.94747161865234,31.90229034423828,10,2344,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-80.987579345703125,31.879371643066406,10,2345,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.01050567626953,31.873641967773438,10,2346,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.03914642333984,31.885103225708008,10,2347,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.09645080566406,31.89082908630371,10,2348,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.10790252685547,31.879371643066406,10,2349,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.11363220214844,31.862184524536133,10,2350,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.0907211303711,31.85645294189453,10,2351,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.0849838256836,31.833534240722656,10,2352,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.07352447509766,31.833534240722656,10,2353,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.03914642333984,31.827804565429688,10,2354,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.03914642333984,31.816347122192383,10,2355,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.04488372802734,31.804887771606445,10,2356,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.07352447509766,31.787696838378906,10,2357,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.0849838256836,31.7762393951416,10,2358,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.10790252685547,31.741863250732422,10,2359,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.125091552734375,31.73040199279785,10,2360,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.14228820800781,31.747591018676758,10,2361,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.1766586303711,31.753320693969727,10,2362,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.19957733154297,31.73040199279785,10,2363,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.1823959350586,31.724672317504883,10,2364,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.1823959350586,31.6845645904541,10,2365,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.170928955078125,31.673107147216797,10,2366,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.13655853271484,31.69029426574707,10,2367,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.13082122802734,31.6845645904541,10,2368,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.13082122802734,31.65591812133789,10,2369,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.13655853271484,31.615812301635742,10,2370,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.15373992919922,31.581432342529297,10,2371,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.16519927978516,31.558517456054687,10,2372,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.19384765625,31.57570457458496,10,2373,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.20530700683594,31.581432342529297,10,2374,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.22823333740234,31.569974899291992,10,2375,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.25114440917969,31.558517456054687,10,2376,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.27406311035156,31.558517456054687,10,2377,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.2855224609375,31.541324615478516,10,2378,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.2855224609375,31.524137496948242,10,2379,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.27406311035156,31.518409729003906,10,2380,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.25687408447266,31.518409729003906,10,2381,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.24541473388672,31.52986717224121,10,2382,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.2110366821289,31.535598754882813,10,2383,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.19957733154297,31.535598754882813,10,2384,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.19384765625,31.524137496948242,10,2385,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.19384765625,31.512680053710938,10,2386,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.20530700683594,31.489761352539063,10,2387,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.22823333740234,31.466842651367188,10,2388,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.24541473388672,31.409547805786133,10,2389,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.25114440917969,31.398086547851563,10,2390,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.29125213623047,31.4152774810791,10,2391,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.3027114868164,31.409547805786133,10,2392,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.31990051269531,31.40381622314453,10,2393,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.32563018798828,31.380897521972656,10,2394,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.32563018798828,31.352251052856445,10,2395,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.32563018798828,31.335060119628906,10,2396,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.34281921386719,31.3236026763916,10,2397,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40584564208984,31.340791702270508,10,2398,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.42876434326172,31.340791702270508,10,2399,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.3236026763916,10,2400,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4459457397461,31.3236026763916,10,2401,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.42303466796875,31.306413650512695,10,2402,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40010833740234,31.266307830810547,10,2403,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40010833740234,31.260576248168945,10,2404,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.41157531738281,31.24911880493164,10,2405,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.42876434326172,31.2319278717041,10,2406,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.209012985229492,10,2407,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4459457397461,31.20328140258789,10,2408,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.145986557006836,10,2409,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.134525299072266,10,2410,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4516830444336,31.128795623779297,10,2411,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.47460174560547,31.128795623779297,10,2412,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50897979736328,31.163175582885742,10,2413,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.52043151855469,31.180362701416016,10,2414,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.531890869140625,31.186094284057617,10,2415,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.5433578491211,31.180362701416016,10,2416,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.531890869140625,31.163175582885742,10,2417,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.52616119384766,31.151714324951172,10,2418,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.5376205444336,31.128795623779297,10,2419,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.52616119384766,31.117338180541992,10,2420,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50325012207031,31.105880737304688,10,2421,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.486053466796875,31.094419479370117,10,2422,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4803237915039,31.060043334960937,10,2423,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4688720703125,31.03139305114746,10,2424,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.048582077026367,10,2425,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.43449401855469,31.065773010253906,10,2426,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.42303466796875,31.105880737304688,10,2427,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.41157531738281,31.11160659790039,10,2428,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40584564208984,31.105880737304688,10,2429,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40010833740234,31.088687896728516,10,2430,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40010833740234,31.065773010253906,10,2431,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.40584564208984,31.037124633789063,10,2432,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.42303466796875,31.019935607910156,10,2433,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.440216064453125,31.019935607910156,10,2434,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.45741271972656,31.008474349975586,10,2435,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.47460174560547,30.99701690673828,10,2436,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.49752044677734,30.99701690673828,10,2437,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50897979736328,30.991287231445313,10,2438,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50897979736328,30.974098205566406,10,2439,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.49752044677734,30.9626407623291,10,2440,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.47460174560547,30.968368530273438,10,2441,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.45741271972656,30.968368530273438,10,2442,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4459457397461,30.9626407623291,10,2443,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4516830444336,30.945449829101562,10,2444,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.4803237915039,30.922531127929688,10,2445,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.49752044677734,30.899616241455078,10,2446,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50325012207031,30.882423400878906,10,2447,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50325012207031,30.859508514404297,10,2448,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.51470947265625,30.842317581176758,10,2449,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.52043151855469,30.82512855529785,10,2450,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.52043151855469,30.807941436767578,10,2451,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.486053466796875,30.7792911529541,10,2452,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.486053466796875,30.762104034423828,10,2453,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.50897979736328,30.727725982666016,10,2454,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.55481719970703,30.716266632080078,10,2455,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.60065460205078,30.721996307373047,10,2456,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.6350326538086,30.727725982666016,10,2457,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.65221405029297,30.744915008544922,10,2458,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.669403076171875,30.744915008544922,10,2459,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.69232177734375,30.733457565307617,10,2460,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.73242950439453,30.762104034423828,10,2461,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.74961853027344,30.773563385009766,10,2462,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.77253723144531,30.767833709716797,10,2463,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.80118560791016,30.790752410888672,10,2464,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.83556365966797,30.790752410888672,10,2465,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.87567138671875,30.807941436767578,10,2466,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.892852783203125,30.830860137939453,10,2467,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.92723846435547,30.82512855529785,10,2468,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.94441986083984,30.82512855529785,10,2469,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.96161651611328,30.807941436767578,10,2470,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.97306823730469,30.79648208618164,10,2471,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-81.984527587890625,30.790752410888672,10,2472,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.01317596435547,30.79648208618164,10,2473,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.0246353149414,30.790752410888672,10,2474,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.0246353149414,30.767833709716797,10,2475,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.04756164550781,30.75064468383789,10,2476,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.05329132080078,30.733457565307617,10,2477,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.05329132080078,30.70480728149414,10,2478,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.04756164550781,30.618864059448242,10,2479,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.030364990234375,30.584487915039063,10,2480,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.0246353149414,30.555837631225586,10,2481,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.030364990234375,30.515731811523438,10,2482,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.03609466552734,30.441247940063477,10,2483,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.04756164550781,30.383953094482422,10,2484,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.04756164550781,30.361034393310547,10,2485,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.08766174316406,30.355304718017578,10,2486,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.122039794921875,30.361034393310547,10,2487,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.16214752197266,30.361034393310547,10,2488,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.17933654785156,30.37249183654785,10,2489,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.2079849243164,30.395410537719727,10,2490,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.2079849243164,30.469894409179688,10,2491,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.213714599609375,30.492813110351563,10,2492,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.23090362548828,30.5100040435791,10,2493,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.24236297607422,30.527193069458008,10,2494,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.22517395019531,30.538650512695313,10,2495,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.213714599609375,30.561569213867188,10,2496,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.46009063720703,30.573026657104492,10,2497,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.60332489013672,30.584487915039063,10,2498,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-82.70645904541016,30.59021759033203,10,2499,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-83.12471008300781,30.618864059448242,10,2500,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-83.28514862060547,30.630325317382813,10,2501,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-83.3825454711914,30.630325317382813,10,2502,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-83.59454345703125,30.647512435913086,10,2503,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-83.76069641113281,30.65896987915039,10,2504,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.01280212402344,30.67043113708496,10,2505,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.08728790283203,30.676158905029297,10,2506,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.31074523925781,30.687620162963867,10,2507,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.37376403808594,30.687620162963867,10,2508,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.86650848388672,30.716266632080078,10,2509,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.87796783447266,30.727725982666016,10,2510,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.9066162109375,30.744915008544922,10,2511,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.94099426269531,30.785022735595703,10,2512,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.94672393798828,30.859508514404297,10,2513,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.94099426269531,30.888154983520508,10,2514,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.94672393798828,30.899616241455078,10,2515,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.975372314453125,30.922531127929688,10,2516,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-84.998291015625,30.9626407623291,10,2517,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.0154800415039,30.99701690673828,10,2518,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.0154800415039,31.002748489379883,10,2519,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.03266906738281,31.037124633789063,10,2520,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.03266906738281,31.07723045349121,10,2521,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.03839874267578,31.094419479370117,10,2522,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.04412841796875,31.11160659790039,10,2523,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.0899658203125,31.140256881713867,10,2524,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.11287689208984,31.174633026123047,10,2525,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.11287689208984,31.19182014465332,10,2526,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.12434387207031,31.254846572875977,10,2527,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.12434387207031,31.28349494934082,10,2528,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.1014175415039,31.300683975219727,10,2529,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.09569549560547,31.340791702270508,10,2530,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.09569549560547,31.409547805786133,10,2531,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.08423614501953,31.443923950195313,10,2532,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.08423614501953,31.478300094604492,10,2533,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.061309814453125,31.524137496948242,10,2534,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.061309814453125,31.558517456054687,10,2535,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.07850646972656,31.615812301635742,10,2536,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.11860656738281,31.6845645904541,10,2537,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.13007354736328,31.73040199279785,10,2538,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
-85.13580322265625,31.7762393951416,10,2539,georgia,NA,Georgia,-83.45852913644349,32.651653024259836
