stateFP,countyFP,gender,ageGroup,population,state,county
53,029,Female,55-64,6553,WA,island
53,029,Female,55-64,6553,WA,island
53,029,Female,65+,9687,WA,island
53,029,Female,65+,9687,WA,island
53,029,Female,65+,9687,WA,island
53,029,Female,65+,9687,WA,island
53,029,Female,65+,9687,WA,island
53,029,Male,0-17,7669,WA,island
53,029,Male,0-17,7669,WA,island
53,029,Male,0-17,7669,WA,island
53,029,Male,0-17,7669,WA,island
53,029,Male,0-17,7669,WA,island
53,029,Male,18-24,4147,WA,island
53,029,Male,18-24,4147,WA,island
53,029,Male,18-24,4147,WA,island
53,029,Male,18-24,4147,WA,island
53,029,Male,18-24,4147,WA,island
53,029,Male,25-34,5572,WA,island
53,029,Male,25-34,5572,WA,island
53,029,Male,25-34,5572,WA,island
53,029,Male,25-34,5572,WA,island
53,029,Male,25-34,5572,WA,island
53,029,Male,35-44,4017,WA,island
53,029,Male,35-44,4017,WA,island
53,029,Male,35-44,4017,WA,island
53,029,Male,35-44,4017,WA,island
53,029,Male,35-44,4017,WA,island
53,029,Male,45-54,4499,WA,island
53,029,Male,45-54,4499,WA,island
53,029,Male,45-54,4499,WA,island
53,029,Male,45-54,4499,WA,island
53,029,Male,45-54,4499,WA,island
53,029,Male,55-64,5543,WA,island
53,029,Male,55-64,5543,WA,island
53,029,Male,55-64,5543,WA,island
53,029,Male,55-64,5543,WA,island
53,029,Male,55-64,5543,WA,island
53,029,Male,65+,8573,WA,island
53,029,Male,65+,8573,WA,island
53,029,Male,65+,8573,WA,island
53,029,Male,65+,8573,WA,island
53,029,Male,65+,8573,WA,island
53,031,Female,0-17,2043,WA,jefferson
53,031,Female,0-17,2043,WA,jefferson
53,031,Female,0-17,2043,WA,jefferson
53,031,Female,0-17,2043,WA,jefferson
53,031,Female,0-17,2043,WA,jefferson
53,031,Female,18-24,676,WA,jefferson
53,031,Female,18-24,676,WA,jefferson
53,031,Female,18-24,676,WA,jefferson
53,031,Female,18-24,676,WA,jefferson
53,031,Female,18-24,676,WA,jefferson
53,031,Female,25-34,1136,WA,jefferson
53,031,Female,25-34,1136,WA,jefferson
53,031,Female,25-34,1136,WA,jefferson
53,031,Female,25-34,1136,WA,jefferson
53,031,Female,25-34,1136,WA,jefferson
53,031,Female,35-44,1217,WA,jefferson
53,031,Female,35-44,1217,WA,jefferson
53,031,Female,35-44,1217,WA,jefferson
53,031,Female,35-44,1217,WA,jefferson
53,031,Female,35-44,1217,WA,jefferson
53,031,Female,45-54,1763,WA,jefferson
53,031,Female,45-54,1763,WA,jefferson
53,031,Female,45-54,1763,WA,jefferson
53,031,Female,45-54,1763,WA,jefferson
53,031,Female,45-54,1763,WA,jefferson
53,031,Female,55-64,3574,WA,jefferson
53,031,Female,55-64,3574,WA,jefferson
53,031,Female,55-64,3574,WA,jefferson
53,031,Female,55-64,3574,WA,jefferson
53,031,Female,55-64,3574,WA,jefferson
53,031,Female,65+,5134,WA,jefferson
53,031,Female,65+,5134,WA,jefferson
53,031,Female,65+,5134,WA,jefferson
53,031,Female,65+,5134,WA,jefferson
53,031,Female,65+,5134,WA,jefferson
53,031,Male,0-17,1959,WA,jefferson
53,031,Male,0-17,1959,WA,jefferson
53,031,Male,0-17,1959,WA,jefferson
53,031,Male,0-17,1959,WA,jefferson
53,031,Male,0-17,1959,WA,jefferson
53,031,Male,18-24,812,WA,jefferson
53,031,Male,18-24,812,WA,jefferson
53,031,Male,18-24,812,WA,jefferson
53,031,Male,18-24,812,WA,jefferson
53,031,Male,18-24,812,WA,jefferson
53,031,Male,25-34,1455,WA,jefferson
53,031,Male,25-34,1455,WA,jefferson
53,031,Male,25-34,1455,WA,jefferson
53,031,Male,25-34,1455,WA,jefferson
53,031,Male,25-34,1455,WA,jefferson
53,031,Male,35-44,1291,WA,jefferson
53,031,Male,35-44,1291,WA,jefferson
53,031,Male,35-44,1291,WA,jefferson
53,031,Male,35-44,1291,WA,jefferson
53,031,Male,35-44,1291,WA,jefferson
53,031,Male,45-54,1641,WA,jefferson
53,031,Male,45-54,1641,WA,jefferson
53,031,Male,45-54,1641,WA,jefferson
53,031,Male,45-54,1641,WA,jefferson
53,031,Male,45-54,1641,WA,jefferson
53,031,Male,55-64,2895,WA,jefferson
53,031,Male,55-64,2895,WA,jefferson
53,031,Male,55-64,2895,WA,jefferson
53,031,Male,55-64,2895,WA,jefferson
53,031,Male,55-64,2895,WA,jefferson
53,031,Male,65+,4928,WA,jefferson
53,031,Male,65+,4928,WA,jefferson
53,031,Male,65+,4928,WA,jefferson
53,031,Male,65+,4928,WA,jefferson
53,031,Male,65+,4928,WA,jefferson
53,033,Female,0-17,214916,WA,king
53,033,Female,0-17,214916,WA,king
53,033,Female,0-17,214916,WA,king
53,033,Female,0-17,214916,WA,king
53,033,Female,0-17,214916,WA,king
53,033,Female,18-24,88169,WA,king
53,033,Female,18-24,88169,WA,king
53,033,Female,18-24,88169,WA,king
53,033,Female,18-24,88169,WA,king
53,033,Female,18-24,88169,WA,king
53,033,Female,25-34,178262,WA,king
53,033,Female,25-34,178262,WA,king
53,033,Female,25-34,178262,WA,king
53,033,Female,25-34,178262,WA,king
53,033,Female,25-34,178262,WA,king
53,033,Female,35-44,154060,WA,king
53,033,Female,35-44,154060,WA,king
53,033,Female,35-44,154060,WA,king
53,033,Female,35-44,154060,WA,king
53,033,Female,35-44,154060,WA,king
53,033,Female,45-54,145242,WA,king
53,033,Female,45-54,145242,WA,king
53,033,Female,45-54,145242,WA,king
53,033,Female,45-54,145242,WA,king
53,033,Female,45-54,145242,WA,king
53,033,Female,55-64,131565,WA,king
53,033,Female,55-64,131565,WA,king
53,033,Female,55-64,131565,WA,king
53,033,Female,55-64,131565,WA,king
53,033,Female,55-64,131565,WA,king
53,033,Female,65+,147210,WA,king
53,033,Female,65+,147210,WA,king
53,033,Female,65+,147210,WA,king
53,033,Female,65+,147210,WA,king
53,033,Female,65+,147210,WA,king
53,033,Male,0-17,224152,WA,king
53,033,Male,0-17,224152,WA,king
53,033,Male,0-17,224152,WA,king
53,033,Male,0-17,224152,WA,king
53,033,Male,0-17,224152,WA,king
53,033,Male,18-24,90792,WA,king
53,033,Male,18-24,90792,WA,king
53,033,Male,18-24,90792,WA,king
53,033,Male,18-24,90792,WA,king
53,033,Male,18-24,90792,WA,king
53,033,Male,25-34,188580,WA,king
53,033,Male,25-34,188580,WA,king
53,033,Male,25-34,188580,WA,king
53,033,Male,25-34,188580,WA,king
53,033,Male,25-34,188580,WA,king
53,033,Male,35-44,161553,WA,king
53,033,Male,35-44,161553,WA,king
53,033,Male,35-44,161553,WA,king
53,033,Male,35-44,161553,WA,king
53,033,Male,35-44,161553,WA,king
53,033,Male,45-54,149484,WA,king
53,033,Male,45-54,149484,WA,king
53,033,Male,45-54,149484,WA,king
53,033,Male,45-54,149484,WA,king
53,033,Male,45-54,149484,WA,king
53,033,Male,55-64,127524,WA,king
53,033,Male,55-64,127524,WA,king
53,033,Male,55-64,127524,WA,king
53,033,Male,55-64,127524,WA,king
53,033,Male,55-64,127524,WA,king
53,033,Male,65+,116610,WA,king
53,033,Male,65+,116610,WA,king
53,033,Male,65+,116610,WA,king
53,033,Male,65+,116610,WA,king
53,033,Male,65+,116610,WA,king
53,035,Female,0-17,26381,WA,kitsap
53,035,Female,0-17,26381,WA,kitsap
53,035,Female,0-17,26381,WA,kitsap
53,035,Female,0-17,26381,WA,kitsap
53,035,Female,0-17,26381,WA,kitsap
53,035,Female,18-24,10803,WA,kitsap
53,035,Female,18-24,10803,WA,kitsap
53,035,Female,18-24,10803,WA,kitsap
53,035,Female,18-24,10803,WA,kitsap
53,035,Female,18-24,10803,WA,kitsap
53,035,Female,25-34,16282,WA,kitsap
53,035,Female,25-34,16282,WA,kitsap
53,035,Female,25-34,16282,WA,kitsap
53,035,Female,25-34,16282,WA,kitsap
53,035,Female,25-34,16282,WA,kitsap
53,035,Female,35-44,14360,WA,kitsap
53,035,Female,35-44,14360,WA,kitsap
53,035,Female,35-44,14360,WA,kitsap
53,035,Female,35-44,14360,WA,kitsap
53,035,Female,35-44,14360,WA,kitsap
53,035,Female,45-54,17196,WA,kitsap
53,035,Female,45-54,17196,WA,kitsap
53,035,Female,45-54,17196,WA,kitsap
53,035,Female,45-54,17196,WA,kitsap
53,035,Female,45-54,17196,WA,kitsap
53,035,Female,55-64,19042,WA,kitsap
53,035,Female,55-64,19042,WA,kitsap
53,035,Female,55-64,19042,WA,kitsap
53,035,Female,55-64,19042,WA,kitsap
53,035,Female,55-64,19042,WA,kitsap
53,035,Female,65+,22735,WA,kitsap
53,035,Female,65+,22735,WA,kitsap
53,035,Female,65+,22735,WA,kitsap
53,035,Female,65+,22735,WA,kitsap
53,035,Female,65+,22735,WA,kitsap
53,035,Male,0-17,27696,WA,kitsap
53,035,Male,0-17,27696,WA,kitsap
53,035,Male,0-17,27696,WA,kitsap
53,035,Male,0-17,27696,WA,kitsap
53,035,Male,0-17,27696,WA,kitsap
53,035,Male,18-24,15837,WA,kitsap
53,035,Male,18-24,15837,WA,kitsap
53,035,Male,18-24,15837,WA,kitsap
53,035,Male,18-24,15837,WA,kitsap
53,035,Male,18-24,15837,WA,kitsap
53,035,Male,25-34,19525,WA,kitsap
53,035,Male,25-34,19525,WA,kitsap
53,035,Male,25-34,19525,WA,kitsap
53,035,Male,25-34,19525,WA,kitsap
53,035,Male,25-34,19525,WA,kitsap
53,035,Male,35-44,14937,WA,kitsap
53,035,Male,35-44,14937,WA,kitsap
53,035,Male,35-44,14937,WA,kitsap
53,035,Male,35-44,14937,WA,kitsap
53,035,Male,35-44,14937,WA,kitsap
53,035,Male,45-54,16728,WA,kitsap
53,035,Male,45-54,16728,WA,kitsap
53,035,Male,45-54,16728,WA,kitsap
53,035,Male,45-54,16728,WA,kitsap
53,035,Male,45-54,16728,WA,kitsap
53,035,Male,55-64,17776,WA,kitsap
53,035,Male,55-64,17776,WA,kitsap
53,035,Male,55-64,17776,WA,kitsap
53,035,Male,55-64,17776,WA,kitsap
53,035,Male,55-64,17776,WA,kitsap
53,035,Male,65+,19605,WA,kitsap
53,035,Male,65+,19605,WA,kitsap
53,035,Male,65+,19605,WA,kitsap
53,035,Male,65+,19605,WA,kitsap
53,035,Male,65+,19605,WA,kitsap
53,037,Female,0-17,3736,WA,kittitas
53,037,Female,0-17,3736,WA,kittitas
53,037,Female,0-17,3736,WA,kittitas
53,037,Female,0-17,3736,WA,kittitas
53,037,Female,0-17,3736,WA,kittitas
53,037,Female,18-24,4896,WA,kittitas
53,037,Female,18-24,4896,WA,kittitas
53,037,Female,18-24,4896,WA,kittitas
53,037,Female,18-24,4896,WA,kittitas
53,037,Female,18-24,4896,WA,kittitas
53,037,Female,25-34,2326,WA,kittitas
53,037,Female,25-34,2326,WA,kittitas
53,037,Female,25-34,2326,WA,kittitas
53,037,Female,25-34,2326,WA,kittitas
53,037,Female,25-34,2326,WA,kittitas
53,037,Female,35-44,2126,WA,kittitas
53,037,Female,35-44,2126,WA,kittitas
53,037,Female,35-44,2126,WA,kittitas
53,037,Female,35-44,2126,WA,kittitas
53,037,Female,35-44,2126,WA,kittitas
53,037,Female,45-54,2393,WA,kittitas
53,037,Female,45-54,2393,WA,kittitas
53,037,Female,45-54,2393,WA,kittitas
53,037,Female,45-54,2393,WA,kittitas
53,037,Female,45-54,2393,WA,kittitas
53,037,Female,55-64,2787,WA,kittitas
53,037,Female,55-64,2787,WA,kittitas
53,037,Female,55-64,2787,WA,kittitas
53,037,Female,55-64,2787,WA,kittitas
53,037,Female,55-64,2787,WA,kittitas
53,037,Female,65+,3423,WA,kittitas
53,037,Female,65+,3423,WA,kittitas
53,037,Female,65+,3423,WA,kittitas
53,037,Female,65+,3423,WA,kittitas
53,037,Female,65+,3423,WA,kittitas
53,037,Male,0-17,3990,WA,kittitas
53,037,Male,0-17,3990,WA,kittitas
53,037,Male,0-17,3990,WA,kittitas
53,037,Male,0-17,3990,WA,kittitas
53,037,Male,0-17,3990,WA,kittitas
53,037,Male,18-24,4811,WA,kittitas
53,037,Male,18-24,4811,WA,kittitas
53,037,Male,18-24,4811,WA,kittitas
53,037,Male,18-24,4811,WA,kittitas
53,037,Male,18-24,4811,WA,kittitas
53,037,Male,25-34,2760,WA,kittitas
53,037,Male,25-34,2760,WA,kittitas
53,037,Male,25-34,2760,WA,kittitas
53,037,Male,25-34,2760,WA,kittitas
53,037,Male,25-34,2760,WA,kittitas
53,037,Male,35-44,2268,WA,kittitas
53,037,Male,35-44,2268,WA,kittitas
53,037,Male,35-44,2268,WA,kittitas
53,037,Male,35-44,2268,WA,kittitas
53,037,Male,35-44,2268,WA,kittitas
53,037,Male,45-54,2420,WA,kittitas
53,037,Male,45-54,2420,WA,kittitas
53,037,Male,45-54,2420,WA,kittitas
53,037,Male,45-54,2420,WA,kittitas
53,037,Male,45-54,2420,WA,kittitas
53,037,Male,55-64,2650,WA,kittitas
53,037,Male,55-64,2650,WA,kittitas
53,037,Male,55-64,2650,WA,kittitas
53,037,Male,55-64,2650,WA,kittitas
53,037,Male,55-64,2650,WA,kittitas
53,037,Male,65+,3140,WA,kittitas
53,037,Male,65+,3140,WA,kittitas
53,037,Male,65+,3140,WA,kittitas
53,037,Male,65+,3140,WA,kittitas
53,037,Male,65+,3140,WA,kittitas
53,039,Female,0-17,2158,WA,klickitat
53,039,Female,0-17,2158,WA,klickitat
53,039,Female,0-17,2158,WA,klickitat
53,039,Female,0-17,2158,WA,klickitat
53,039,Female,0-17,2158,WA,klickitat
53,039,Female,18-24,780,WA,klickitat
53,039,Female,18-24,780,WA,klickitat
53,039,Female,18-24,780,WA,klickitat
53,039,Female,18-24,780,WA,klickitat
53,039,Female,18-24,780,WA,klickitat
53,039,Female,25-34,1077,WA,klickitat
53,039,Female,25-34,1077,WA,klickitat
53,039,Female,25-34,1077,WA,klickitat
53,039,Female,25-34,1077,WA,klickitat
53,039,Female,25-34,1077,WA,klickitat
53,039,Female,35-44,1163,WA,klickitat
53,039,Female,35-44,1163,WA,klickitat
53,039,Female,35-44,1163,WA,klickitat
53,039,Female,35-44,1163,WA,klickitat
53,039,Female,35-44,1163,WA,klickitat
53,039,Female,45-54,1243,WA,klickitat
53,039,Female,45-54,1243,WA,klickitat
53,039,Female,45-54,1243,WA,klickitat
53,039,Female,45-54,1243,WA,klickitat
53,039,Female,45-54,1243,WA,klickitat
53,039,Female,55-64,1879,WA,klickitat
53,039,Female,55-64,1879,WA,klickitat
53,039,Female,55-64,1879,WA,klickitat
53,039,Female,55-64,1879,WA,klickitat
53,039,Female,55-64,1879,WA,klickitat
53,039,Female,65+,2300,WA,klickitat
53,039,Female,65+,2300,WA,klickitat
53,039,Female,65+,2300,WA,klickitat
53,039,Female,65+,2300,WA,klickitat
53,039,Female,65+,2300,WA,klickitat
53,039,Male,0-17,2089,WA,klickitat
53,039,Male,0-17,2089,WA,klickitat
53,039,Male,0-17,2089,WA,klickitat
53,039,Male,0-17,2089,WA,klickitat
53,039,Male,0-17,2089,WA,klickitat
53,039,Male,18-24,765,WA,klickitat
53,039,Male,18-24,765,WA,klickitat
53,039,Male,18-24,765,WA,klickitat
53,039,Male,18-24,765,WA,klickitat
53,039,Male,18-24,765,WA,klickitat
53,039,Male,25-34,982,WA,klickitat
53,039,Male,25-34,982,WA,klickitat
53,039,Male,25-34,982,WA,klickitat
53,039,Male,25-34,982,WA,klickitat
53,039,Male,25-34,982,WA,klickitat
53,039,Male,35-44,1363,WA,klickitat
53,039,Male,35-44,1363,WA,klickitat
53,039,Male,35-44,1363,WA,klickitat
53,039,Male,35-44,1363,WA,klickitat
53,039,Male,35-44,1363,WA,klickitat
53,039,Male,45-54,1298,WA,klickitat
53,039,Male,45-54,1298,WA,klickitat
53,039,Male,45-54,1298,WA,klickitat
53,039,Male,45-54,1298,WA,klickitat
53,039,Male,45-54,1298,WA,klickitat
53,039,Male,55-64,1781,WA,klickitat
53,039,Male,55-64,1781,WA,klickitat
53,039,Male,55-64,1781,WA,klickitat
53,039,Male,55-64,1781,WA,klickitat
53,039,Male,55-64,1781,WA,klickitat
53,039,Male,65+,2294,WA,klickitat
53,039,Male,65+,2294,WA,klickitat
53,039,Male,65+,2294,WA,klickitat
53,039,Male,65+,2294,WA,klickitat
53,039,Male,65+,2294,WA,klickitat
53,041,Female,0-17,8149,WA,lewis
53,041,Female,0-17,8149,WA,lewis
53,041,Female,0-17,8149,WA,lewis
53,041,Female,0-17,8149,WA,lewis
53,041,Female,0-17,8149,WA,lewis
53,041,Female,18-24,2873,WA,lewis
53,041,Female,18-24,2873,WA,lewis
53,041,Female,18-24,2873,WA,lewis
53,041,Female,18-24,2873,WA,lewis
53,041,Female,18-24,2873,WA,lewis
53,041,Female,25-34,4233,WA,lewis
53,041,Female,25-34,4233,WA,lewis
53,041,Female,25-34,4233,WA,lewis
53,041,Female,25-34,4233,WA,lewis
53,041,Female,25-34,4233,WA,lewis
53,041,Female,35-44,4318,WA,lewis
53,041,Female,35-44,4318,WA,lewis
53,041,Female,35-44,4318,WA,lewis
53,041,Female,35-44,4318,WA,lewis
53,041,Female,35-44,4318,WA,lewis
53,041,Female,45-54,4909,WA,lewis
53,041,Female,45-54,4909,WA,lewis
53,041,Female,45-54,4909,WA,lewis
53,041,Female,45-54,4909,WA,lewis
53,041,Female,45-54,4909,WA,lewis
53,041,Female,55-64,5758,WA,lewis
53,041,Female,55-64,5758,WA,lewis
53,041,Female,55-64,5758,WA,lewis
53,041,Female,55-64,5758,WA,lewis
53,041,Female,55-64,5758,WA,lewis
53,041,Female,65+,7888,WA,lewis
53,041,Female,65+,7888,WA,lewis
53,041,Female,65+,7888,WA,lewis
53,041,Female,65+,7888,WA,lewis
53,041,Female,65+,7888,WA,lewis
53,041,Male,0-17,8480,WA,lewis
53,041,Male,0-17,8480,WA,lewis
53,041,Male,0-17,8480,WA,lewis
53,041,Male,0-17,8480,WA,lewis
53,041,Male,0-17,8480,WA,lewis
53,041,Male,18-24,3137,WA,lewis
53,041,Male,18-24,3137,WA,lewis
53,041,Male,18-24,3137,WA,lewis
53,041,Male,18-24,3137,WA,lewis
53,041,Male,18-24,3137,WA,lewis
53,041,Male,25-34,4465,WA,lewis
53,041,Male,25-34,4465,WA,lewis
53,041,Male,25-34,4465,WA,lewis
53,041,Male,25-34,4465,WA,lewis
53,041,Male,25-34,4465,WA,lewis
53,041,Male,35-44,4339,WA,lewis
53,041,Male,35-44,4339,WA,lewis
53,041,Male,35-44,4339,WA,lewis
53,041,Male,35-44,4339,WA,lewis
53,041,Male,35-44,4339,WA,lewis
53,041,Male,45-54,4754,WA,lewis
53,041,Male,45-54,4754,WA,lewis
53,041,Male,45-54,4754,WA,lewis
53,041,Male,45-54,4754,WA,lewis
53,041,Male,45-54,4754,WA,lewis
53,041,Male,55-64,5457,WA,lewis
53,041,Male,55-64,5457,WA,lewis
53,041,Male,55-64,5457,WA,lewis
53,041,Male,55-64,5457,WA,lewis
53,041,Male,55-64,5457,WA,lewis
53,041,Male,65+,7252,WA,lewis
53,041,Male,65+,7252,WA,lewis
53,041,Male,65+,7252,WA,lewis
53,041,Male,65+,7252,WA,lewis
53,041,Male,65+,7252,WA,lewis
53,043,Female,0-17,1067,WA,lincoln
53,043,Female,0-17,1067,WA,lincoln
53,043,Female,0-17,1067,WA,lincoln
53,043,Female,0-17,1067,WA,lincoln
53,043,Female,0-17,1067,WA,lincoln
53,043,Female,18-24,301,WA,lincoln
53,043,Female,18-24,301,WA,lincoln
53,043,Female,18-24,301,WA,lincoln
53,043,Female,18-24,301,WA,lincoln
53,043,Female,18-24,301,WA,lincoln
53,043,Female,25-34,414,WA,lincoln
53,043,Female,25-34,414,WA,lincoln
53,043,Female,25-34,414,WA,lincoln
53,043,Female,25-34,414,WA,lincoln
53,043,Female,25-34,414,WA,lincoln
53,043,Female,35-44,542,WA,lincoln
53,043,Female,35-44,542,WA,lincoln
53,043,Female,35-44,542,WA,lincoln
53,043,Female,35-44,542,WA,lincoln
53,043,Female,35-44,542,WA,lincoln
53,043,Female,45-54,623,WA,lincoln
53,043,Female,45-54,623,WA,lincoln
53,043,Female,45-54,623,WA,lincoln
53,043,Female,45-54,623,WA,lincoln
53,043,Female,45-54,623,WA,lincoln
53,043,Female,55-64,843,WA,lincoln
53,043,Female,55-64,843,WA,lincoln
53,043,Female,55-64,843,WA,lincoln
53,043,Female,55-64,843,WA,lincoln
53,043,Female,55-64,843,WA,lincoln
53,043,Female,65+,1290,WA,lincoln
53,043,Female,65+,1290,WA,lincoln
53,043,Female,65+,1290,WA,lincoln
53,043,Female,65+,1290,WA,lincoln
53,043,Female,65+,1290,WA,lincoln
53,043,Male,0-17,1152,WA,lincoln
53,043,Male,0-17,1152,WA,lincoln
53,043,Male,0-17,1152,WA,lincoln
53,043,Male,0-17,1152,WA,lincoln
53,043,Male,0-17,1152,WA,lincoln
53,043,Male,18-24,309,WA,lincoln
53,043,Male,18-24,309,WA,lincoln
53,043,Male,18-24,309,WA,lincoln
53,043,Male,18-24,309,WA,lincoln
53,043,Male,18-24,309,WA,lincoln
53,043,Male,25-34,475,WA,lincoln
53,043,Male,25-34,475,WA,lincoln
53,043,Male,25-34,475,WA,lincoln
53,043,Male,25-34,475,WA,lincoln
53,043,Male,25-34,475,WA,lincoln
53,043,Male,35-44,545,WA,lincoln
53,043,Male,35-44,545,WA,lincoln
53,043,Male,35-44,545,WA,lincoln
53,043,Male,35-44,545,WA,lincoln
53,043,Male,35-44,545,WA,lincoln
53,043,Male,45-54,623,WA,lincoln
53,043,Male,45-54,623,WA,lincoln
53,043,Male,45-54,623,WA,lincoln
53,043,Male,45-54,623,WA,lincoln
53,043,Male,45-54,623,WA,lincoln
53,043,Male,55-64,891,WA,lincoln
53,043,Male,55-64,891,WA,lincoln
53,043,Male,55-64,891,WA,lincoln
53,043,Male,55-64,891,WA,lincoln
53,043,Male,55-64,891,WA,lincoln
53,043,Male,65+,1269,WA,lincoln
53,043,Male,65+,1269,WA,lincoln
53,043,Male,65+,1269,WA,lincoln
53,043,Male,65+,1269,WA,lincoln
53,043,Male,65+,1269,WA,lincoln
53,045,Female,0-17,5701,WA,mason
53,045,Female,0-17,5701,WA,mason
53,045,Female,0-17,5701,WA,mason
53,045,Female,0-17,5701,WA,mason
53,045,Female,0-17,5701,WA,mason
53,045,Female,18-24,1883,WA,mason
53,045,Female,18-24,1883,WA,mason
53,045,Female,18-24,1883,WA,mason
53,045,Female,18-24,1883,WA,mason
53,045,Female,18-24,1883,WA,mason
53,045,Female,25-34,3127,WA,mason
53,045,Female,25-34,3127,WA,mason
53,045,Female,25-34,3127,WA,mason
53,045,Female,25-34,3127,WA,mason
53,045,Female,25-34,3127,WA,mason
53,045,Female,35-44,3171,WA,mason
53,045,Female,35-44,3171,WA,mason
53,045,Female,35-44,3171,WA,mason
53,045,Female,35-44,3171,WA,mason
53,045,Female,35-44,3171,WA,mason
53,045,Female,45-54,3941,WA,mason
53,045,Female,45-54,3941,WA,mason
53,045,Female,45-54,3941,WA,mason
53,045,Female,45-54,3941,WA,mason
53,045,Female,45-54,3941,WA,mason
53,045,Female,55-64,5173,WA,mason
53,045,Female,55-64,5173,WA,mason
53,045,Female,55-64,5173,WA,mason
53,045,Female,55-64,5173,WA,mason
53,045,Female,55-64,5173,WA,mason
53,045,Female,65+,6878,WA,mason
53,045,Female,65+,6878,WA,mason
53,045,Female,65+,6878,WA,mason
53,045,Female,65+,6878,WA,mason
53,045,Female,65+,6878,WA,mason
53,045,Male,0-17,6272,WA,mason
53,045,Male,0-17,6272,WA,mason
53,045,Male,0-17,6272,WA,mason
53,045,Male,0-17,6272,WA,mason
53,045,Male,0-17,6272,WA,mason
53,045,Male,18-24,2609,WA,mason
53,045,Male,18-24,2609,WA,mason
53,045,Male,18-24,2609,WA,mason
53,045,Male,18-24,2609,WA,mason
53,045,Male,18-24,2609,WA,mason
53,045,Male,25-34,3810,WA,mason
53,045,Male,25-34,3810,WA,mason
53,045,Male,25-34,3810,WA,mason
53,045,Male,25-34,3810,WA,mason
53,045,Male,25-34,3810,WA,mason
53,045,Male,35-44,3536,WA,mason
53,045,Male,35-44,3536,WA,mason
53,045,Male,35-44,3536,WA,mason
53,045,Male,35-44,3536,WA,mason
53,045,Male,35-44,3536,WA,mason
53,045,Male,45-54,3958,WA,mason
53,045,Male,45-54,3958,WA,mason
53,045,Male,45-54,3958,WA,mason
53,045,Male,45-54,3958,WA,mason
53,045,Male,45-54,3958,WA,mason
53,045,Male,55-64,5050,WA,mason
53,045,Male,55-64,5050,WA,mason
53,045,Male,55-64,5050,WA,mason
53,045,Male,55-64,5050,WA,mason
53,045,Male,55-64,5050,WA,mason
53,045,Male,65+,6460,WA,mason
53,045,Male,65+,6460,WA,mason
53,045,Male,65+,6460,WA,mason
53,045,Male,65+,6460,WA,mason
53,045,Male,65+,6460,WA,mason
53,047,Female,0-17,4643,WA,okanogan
53,047,Female,0-17,4643,WA,okanogan
53,047,Female,0-17,4643,WA,okanogan
53,047,Female,0-17,4643,WA,okanogan
53,047,Female,0-17,4643,WA,okanogan
53,047,Female,18-24,1442,WA,okanogan
53,047,Female,18-24,1442,WA,okanogan
53,047,Female,18-24,1442,WA,okanogan
53,047,Female,18-24,1442,WA,okanogan
53,047,Female,18-24,1442,WA,okanogan
53,047,Female,25-34,2136,WA,okanogan
53,047,Female,25-34,2136,WA,okanogan
53,047,Female,25-34,2136,WA,okanogan
53,047,Female,25-34,2136,WA,okanogan
53,047,Female,25-34,2136,WA,okanogan
53,047,Female,35-44,2231,WA,okanogan
53,047,Female,35-44,2231,WA,okanogan
53,047,Female,35-44,2231,WA,okanogan
53,047,Female,35-44,2231,WA,okanogan
53,047,Female,35-44,2231,WA,okanogan
53,047,Female,45-54,2457,WA,okanogan
53,047,Female,45-54,2457,WA,okanogan
53,047,Female,45-54,2457,WA,okanogan
53,047,Female,45-54,2457,WA,okanogan
53,047,Female,45-54,2457,WA,okanogan
53,047,Female,55-64,3386,WA,okanogan
53,047,Female,55-64,3386,WA,okanogan
53,047,Female,55-64,3386,WA,okanogan
53,047,Female,55-64,3386,WA,okanogan
53,047,Female,55-64,3386,WA,okanogan
53,047,Female,65+,4214,WA,okanogan
53,047,Female,65+,4214,WA,okanogan
53,047,Female,65+,4214,WA,okanogan
53,047,Female,65+,4214,WA,okanogan
53,047,Female,65+,4214,WA,okanogan
53,047,Male,0-17,4981,WA,okanogan
53,047,Male,0-17,4981,WA,okanogan
53,047,Male,0-17,4981,WA,okanogan
53,047,Male,0-17,4981,WA,okanogan
53,047,Male,0-17,4981,WA,okanogan
53,047,Male,18-24,1577,WA,okanogan
53,047,Male,18-24,1577,WA,okanogan
53,047,Male,18-24,1577,WA,okanogan
53,047,Male,18-24,1577,WA,okanogan
53,047,Male,18-24,1577,WA,okanogan
53,047,Male,25-34,2212,WA,okanogan
53,047,Male,25-34,2212,WA,okanogan
53,047,Male,25-34,2212,WA,okanogan
53,047,Male,25-34,2212,WA,okanogan
53,047,Male,25-34,2212,WA,okanogan
53,047,Male,35-44,2319,WA,okanogan
53,047,Male,35-44,2319,WA,okanogan
53,047,Male,35-44,2319,WA,okanogan
53,047,Male,35-44,2319,WA,okanogan
53,047,Male,35-44,2319,WA,okanogan
53,047,Male,45-54,2415,WA,okanogan
53,047,Male,45-54,2415,WA,okanogan
53,047,Male,45-54,2415,WA,okanogan
53,047,Male,45-54,2415,WA,okanogan
53,047,Male,45-54,2415,WA,okanogan
53,047,Male,55-64,3168,WA,okanogan
53,047,Male,55-64,3168,WA,okanogan
53,047,Male,55-64,3168,WA,okanogan
53,047,Male,55-64,3168,WA,okanogan
53,047,Male,55-64,3168,WA,okanogan
